#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,147,155,0.001240
2,8,8,24,614,769,0.006152
3,8,8,32,1312,2081,0.016648
4,8,7,39,2700,4781,0.038248
5,8,7,46,4852,9633,0.077064
6,8,7,53,7211,16844,0.134752
7,8,7,60,9819,26663,0.213304
8,8,7,67,12469,39132,0.313056
9,8,6,73,14945,54077,0.432616
10,8,3,76,15228,69305,0.554440
11,8,3,79,13910,83215,0.665720
12,8,1,80,12425,95640,0.765120
13,8,0,80,9948,105588,0.844704
14,8,1,81,7137,112725,0.901800
15,8,3,84,4611,117336,0.938688
