#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,147,155,0.001240
2,8,8,24,609,764,0.006112
3,8,8,32,1305,2069,0.016552
4,8,8,40,2680,4749,0.037992
5,8,7,47,4824,9573,0.076584
6,8,8,55,7361,16934,0.135472
7,8,7,62,9964,26898,0.215184
8,8,8,70,12222,39120,0.312960
9,8,6,76,14151,53271,0.426168
10,8,5,81,14612,67883,0.543064
11,8,2,83,13739,81622,0.652976
12,8,4,87,12025,93647,0.749176
13,8,2,89,9676,103323,0.826584
14,8,1,90,7248,110571,0.884568
15,8,0,90,5291,115862,0.926896
