#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,137,145,0.001160
2,8,8,24,564,709,0.005672
3,8,8,32,1266,1975,0.015800
4,8,8,40,2646,4621,0.036968
5,8,7,47,4825,9446,0.075568
6,8,8,55,7438,16884,0.135072
7,8,6,61,10353,27237,0.217896
8,8,6,67,12689,39926,0.319408
9,8,6,73,14499,54425,0.435400
10,8,5,78,14917,69342,0.554736
11,8,5,83,13952,83294,0.666352
12,8,4,87,12041,95335,0.762680
13,8,1,88,9685,105020,0.840160
14,8,3,91,6805,111825,0.894600
15,8,0,91,4525,116350,0.930800
