#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,147,155,0.001240
2,8,8,24,605,760,0.006080
3,8,8,32,1330,2090,0.016720
4,8,7,39,2798,4888,0.039104
5,8,8,47,5084,9972,0.079776
6,8,8,55,7658,17630,0.141040
7,8,6,61,10572,28202,0.225616
8,8,8,69,13280,41482,0.331856
9,8,5,74,15832,57314,0.458512
10,8,5,79,16493,73807,0.590456
11,8,2,81,15135,88942,0.711536
12,8,3,84,12203,101145,0.809160
13,8,1,85,8704,109849,0.878792
14,8,2,87,5577,115426,0.923408
