#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,514,530,0.000085
2,16,16,48,3519,4049,0.000648
3,16,16,64,11169,15218,0.002435
4,16,16,80,29078,44296,0.007087
5,16,14,94,65604,109900,0.017584
6,16,16,110,119087,228987,0.036638
7,16,14,124,193691,422678,0.067628
8,16,15,139,293034,715712,0.114514
9,16,15,154,412045,1127757,0.180441
10,16,12,166,530141,1657898,0.265264
11,16,15,181,627333,2285231,0.365637
12,16,9,190,688040,2973271,0.475723
13,16,6,196,694148,3667419,0.586787
14,16,3,199,657787,4325206,0.692033
15,16,4,203,564650,4889856,0.782377
16,16,4,207,445878,5335734,0.853717
17,16,3,210,327503,5663237,0.906118
18,16,2,212,227054,5890291,0.942447
