#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,494,510,0.000082
2,16,16,48,3353,3863,0.000618
3,16,16,64,10697,14560,0.002330
4,16,16,80,27838,42398,0.006784
5,16,15,95,63111,105509,0.016881
6,16,16,111,115613,221122,0.035380
7,16,16,127,189549,410671,0.065707
8,16,16,143,291450,702121,0.112339
9,16,16,159,419618,1121739,0.179478
10,16,12,171,547766,1669505,0.267121
11,16,14,185,658504,2328009,0.372481
12,16,11,196,736251,3064260,0.490282
13,16,9,205,739819,3804079,0.608653
14,16,10,215,672712,4476791,0.716287
15,16,4,219,558144,5034935,0.805590
16,16,2,221,436950,5471885,0.875502
17,16,3,224,318663,5790548,0.926488
