#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,494,510,0.000082
2,16,16,48,3333,3843,0.000615
3,16,16,64,10456,14299,0.002288
4,16,16,80,26930,41229,0.006597
5,16,16,96,60467,101696,0.016271
6,16,15,111,109188,210884,0.033741
7,16,16,127,177068,387952,0.062072
8,16,16,143,268285,656237,0.104998
9,16,13,156,381911,1038148,0.166104
10,16,14,170,494679,1532827,0.245252
11,16,10,180,595073,2127900,0.340464
12,16,11,191,674153,2802053,0.448328
13,16,10,201,699706,3501759,0.560281
14,16,4,205,678457,4180216,0.668835
15,16,5,210,603788,4784004,0.765441
16,16,5,215,494500,5278504,0.844561
17,16,2,217,365660,5644164,0.903066
18,16,4,221,254348,5898512,0.943762
