#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,500,516,0.000083
2,16,16,48,3407,3923,0.000628
3,16,16,64,10929,14852,0.002376
4,16,16,80,28384,43236,0.006918
5,16,16,96,63444,106680,0.017069
6,16,16,112,114401,221081,0.035373
7,16,15,127,185713,406794,0.065087
8,16,14,141,282155,688949,0.110232
9,16,14,155,399733,1088682,0.174189
10,16,15,170,510842,1599524,0.255924
11,16,13,183,607402,2206926,0.353108
12,16,8,191,681979,2888905,0.462225
13,16,9,200,707548,3596453,0.575432
14,16,6,206,678519,4274972,0.683996
15,16,4,210,585136,4860108,0.777617
16,16,5,215,462090,5322198,0.851552
17,16,2,217,338795,5660993,0.905759
18,16,0,217,230736,5891729,0.942677
