#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,514,530,0.000085
2,16,16,48,3493,4023,0.000644
3,16,16,64,11044,15067,0.002411
4,16,16,80,28688,43755,0.007001
5,16,16,96,64475,108230,0.017317
6,16,16,112,116480,224710,0.035954
7,16,15,127,192749,417459,0.066793
8,16,15,142,298611,716070,0.114571
9,16,15,157,431249,1147319,0.183571
10,16,12,169,566296,1713615,0.274178
11,16,11,180,680946,2394561,0.383130
12,16,14,194,754457,3149018,0.503843
13,16,8,202,754827,3903845,0.624615
14,16,4,206,690857,4594702,0.735152
15,16,6,212,568694,5163396,0.826143
16,16,3,215,425484,5588880,0.894221
17,16,3,218,287122,5876002,0.940160
