#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,528,544,0.000087
2,16,16,48,3614,4158,0.000665
3,16,16,64,11546,15704,0.002513
4,16,16,80,30020,45724,0.007316
5,16,16,96,67620,113344,0.018135
6,16,16,112,122760,236104,0.037777
7,16,15,127,199738,435842,0.069735
8,16,15,142,303160,739002,0.118240
9,16,14,156,431135,1170137,0.187222
10,16,13,169,559045,1729182,0.276669
11,16,10,179,671759,2400941,0.384151
12,16,12,191,750950,3151891,0.504303
13,16,6,197,763625,3915516,0.626483
14,16,5,202,703458,4618974,0.739036
15,16,2,204,576353,5195327,0.831252
16,16,0,204,428081,5623408,0.899745
17,16,0,204,284342,5907750,0.945240
