#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,528,544,0.000087
2,16,16,48,3600,4144,0.000663
3,16,16,64,11359,15503,0.002480
4,16,16,80,29512,45015,0.007202
5,16,16,96,66653,111668,0.017867
6,16,16,112,121282,232950,0.037272
7,16,14,126,199209,432159,0.069145
8,16,15,141,304765,736924,0.117908
9,16,15,156,437649,1174573,0.187932
10,16,9,165,569300,1743873,0.279020
11,16,12,177,678614,2422487,0.387598
12,16,10,187,749356,3171843,0.507495
13,16,5,192,752511,3924354,0.627897
14,16,7,199,681565,4605919,0.736947
15,16,2,201,549209,5155128,0.824820
16,16,2,203,405374,5560502,0.889680
17,16,2,205,277470,5837972,0.934076
