#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,514,530,0.000085
2,16,16,48,3512,4042,0.000647
3,16,16,64,11017,15059,0.002409
4,16,16,80,28462,43521,0.006963
5,16,16,96,64049,107570,0.017211
6,16,16,112,115455,223025,0.035684
7,16,15,127,189594,412619,0.066019
8,16,13,140,292411,705030,0.112805
9,16,14,154,421168,1126198,0.180192
10,16,15,169,547446,1673644,0.267783
11,16,15,184,658257,2331901,0.373104
12,16,8,192,737847,3069748,0.491160
13,16,9,201,751948,3821696,0.611471
14,16,6,207,702806,4524502,0.723920
15,16,5,212,591036,5115538,0.818486
16,16,4,216,446478,5562016,0.889923
17,16,1,217,306606,5868622,0.938980
